,user,date,text,location,coordinates
0,iran_policy,Wed Jul 24 06:47:57 +0000 2019,"The United States on Tuesday warned companies against dealing with Iranian airlines, alleging that many of them sup… https://t.co/FJhFTjJVno","Tehran, Iran, Paris, France",
1,peta,Wed Jul 24 20:00:10 +0000 2019,"VICTORY! 🎉

@united Airlines has stopped selling #SeaWorld tickets &amp; removed all mentions of the park from its… https://t.co/jzyDZOA4y6","Los Angeles, CA / Norfolk, VA",
2,EAA,Wed Jul 24 14:11:43 +0000 2019,A @united Airlines Boeing 787 Dreamliner has arrived in Oshkosh for #OSH19! Catch it on Boeing Plaza today as part… https://t.co/7fiS9C0bmI,"Oshkosh, Wisconsin USA",
3,ashleyhalsey3rd,Wed Jul 24 23:59:33 +0000 2019,"United Airlines replies to a ""Premier"" customer: Regrettably, we are unable to waive the bike fee for your upcoming… https://t.co/5KKkIToUZG","Washington, D.C.",
4,tommatzzie,Wed Jul 24 23:51:59 +0000 2019,@ilyseh I watch all my movies on United Airlines,Earth,
5,JenniferCole224,Wed Jul 24 23:51:17 +0000 2019,RT @EAA: A @united Airlines Boeing 787 Dreamliner has arrived in Oshkosh for #OSH19! Catch it on Boeing Plaza today as part of our WomenVen…,"Jackson, MI",
6,Koji_UAL,Wed Jul 24 23:41:56 +0000 2019,Love it! United flies 787 Dreamliner with all-female crew to world's largest airshow! https://t.co/Iq1kDxCBcz,,
7,andresweep1,Wed Jul 24 23:39:14 +0000 2019,RT @myairticketbook: Fly to Explore the Crystal water beaches at the stunning Laucala Island. Embark on a satisfying vacation at a budget-f…,,
8,farid1413,Wed Jul 24 23:38:20 +0000 2019,"RT @iran_policy: The United States on Tuesday warned companies against dealing with Iranian airlines, alleging that many of them support #I…","England, United Kingdom",
9,Kasznea,Wed Jul 24 23:31:02 +0000 2019,"Thank you, United Airlines from the bottom of my heart! https://t.co/PmGvvA9vjf",,
10,eTurboNews,Wed Jul 24 23:30:47 +0000 2019,United Airlines flies 787 Dreamliner with all-female crew to world’s largest airshow https://t.co/UGvL1V53mX https://t.co/VMqudVXJXt,global in 226 countries,
11,eTurboNews,Wed Jul 24 23:29:57 +0000 2019,United Airlines flies 787 Dreamliner with all-female crew to world’s largest airshow https://t.co/O8rCPd4lGf https://t.co/MeJjfgBRcM,global in 226 countries,
12,PAFCAUAL,Wed Jul 24 23:28:32 +0000 2019,RT @EAA: A @united Airlines Boeing 787 Dreamliner has arrived in Oshkosh for #OSH19! Catch it on Boeing Plaza today as part of our WomenVen…,"Chicago, IL",
13,rockymntnpols,Wed Jul 24 23:23:18 +0000 2019,"""More layoffs coming at DIA after United Airlines picks new cargo handler"" via @denverbusiness #denver https://t.co/Iwy9p4X6ON",,
14,Igbtsab,Wed Jul 24 23:23:03 +0000 2019,united airlines stans spiderman they gave us spiderman socks and sleeping masks and the safety video has peter parker and ned in it,,
15,Blahfoot96651,Wed Jul 24 23:22:15 +0000 2019,RT @EAA: A @united Airlines Boeing 787 Dreamliner has arrived in Oshkosh for #OSH19! Catch it on Boeing Plaza today as part of our WomenVen…,,
16,myairticketbook,Wed Jul 24 23:21:17 +0000 2019,Fly to Explore the Crystal water beaches at the stunning Laucala Island. Embark on a satisfying vacation at a budge… https://t.co/aqcXWp5O9h,"No:58 A, East Madison St Baltimore, MD, USA",
17,CNN_newstrend,Wed Jul 24 23:17:06 +0000 2019,RT @eTurboNews: United Airlines flies 787 Dreamliner with all-female crew to world’s largest airshow https://t.co/8fhGPqCh3j,worldwide,
18,eTurboNews,Wed Jul 24 23:16:36 +0000 2019,United Airlines flies 787 Dreamliner with all-female crew to world’s largest airshow https://t.co/8fhGPqCh3j,global in 226 countries,
19,airlinesreserv2,Wed Jul 24 23:13:31 +0000 2019,Discover the world with #UnitedAirlines Reservations and grab flight tickets at incredible fares only at… https://t.co/7uSjSibit4,AZ,
20,ATAnalysis,Wed Jul 24 23:12:39 +0000 2019,United Airlines offers very inconsistent premium cabin offerings. In this article: everything you need to know abou… https://t.co/QHVUrxuuk6,,
21,fivefortweeting,Wed Jul 24 23:12:12 +0000 2019,I Was Shaken By Someone That Thanked Me For Flying United Airlines Note to Self don’t Fly United Anymore 💛… https://t.co/lVuNanOhJj,Abbotsford BC Canada,
22,EColbertWHIG,Wed Jul 24 23:11:23 +0000 2019,"Official says they have official partnerships with both United and American Airlines, which would allow passengers… https://t.co/xcRH3AltQg",,
23,cheryl_chicago,Wed Jul 24 23:06:18 +0000 2019,RT @EAA: A @united Airlines Boeing 787 Dreamliner has arrived in Oshkosh for #OSH19! Catch it on Boeing Plaza today as part of our WomenVen…,Chicago,
24,Resistmybutt,Wed Jul 24 23:03:59 +0000 2019,@united @VisitHouston As I sit in A NJ Airport with 100’d Of passengers fuming over many delayed flights due to idi… https://t.co/ZBUPj1PWdc,,
25,MaryJoe38642126,Wed Jul 24 23:00:24 +0000 2019,"RT @peta: VICTORY! 🎉

@united Airlines has stopped selling #SeaWorld tickets &amp; removed all mentions of the park from its #UnitedVacations w…",,
26,amygirl101,Wed Jul 24 22:57:51 +0000 2019,"RT @peta: VICTORY! 🎉

@united Airlines has stopped selling #SeaWorld tickets &amp; removed all mentions of the park from its #UnitedVacations w…","New Hampshire, USA",
27,veganshox,Wed Jul 24 22:57:37 +0000 2019,Victory! United Airlines Grounds SeaWorld Ticket Sales https://t.co/dTD6mhxk3x #seaworldofhurt via @peta,"Flatbush, Brooklyn",
28,bnogues,Wed Jul 24 22:56:46 +0000 2019,RT @EAA: A @united Airlines Boeing 787 Dreamliner has arrived in Oshkosh for #OSH19! Catch it on Boeing Plaza today as part of our WomenVen…,"Denver, CO",
29,KPHLFlyer,Wed Jul 24 22:54:25 +0000 2019,RT @EAA: A @united Airlines Boeing 787 Dreamliner has arrived in Oshkosh for #OSH19! Catch it on Boeing Plaza today as part of our WomenVen…,"Philadelphia, PA",
